id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
21,W_Valideren aanvraag,2012-02-14 10:25:38,2012-02-14 10:25:38,2012-02-14 10:31:17,10910.0,10910.0,3,3,3,1,[0.05],1.0,339,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
25,W_Completeren aanvraag,2012-02-14 10:29:37,2012-02-14 10:29:37,2012-02-14 10:32:03,10629.0,10629.0,3,3,3,2,[0.08],1.0,146,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
24,W_Completeren aanvraag,2012-02-14 10:23:03,2012-02-14 10:23:03,2012-02-14 10:32:46,10779.0,10779.0,3,3,3,1,[1.0],1.0,583,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
25,W_Completeren aanvraag,2012-02-14 10:32:03,2012-02-14 10:32:03,2012-02-14 10:34:20,11001.0,11001.0,3,3,3,2,[0.03],1.0,137,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
21,W_Nabellen incomplete dossiers,2012-02-14 10:31:17,2012-02-14 10:31:17,2012-02-14 10:35:13,10789.0,10789.0,3,3,3,1,[0.2],1.0,236,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
25,W_Nabellen offertes,2012-02-14 10:34:20,2012-02-14 10:34:20,2012-02-14 10:36:23,10932.0,10932.0,3,3,3,2,[0.03],1.0,123,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
24,W_Nabellen offertes,2012-02-14 10:32:46,2012-02-14 10:32:46,2012-02-14 10:37:44,11269.0,11269.0,3,3,4,1,[1.0],1.0,298,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
26,W_Beoordelen fraude,2012-02-14 10:36:35,2012-02-14 10:36:35,2012-02-14 10:39:25,11339.0,11339.0,4,4,6,1,[0.08],1.0,170,['W_Beoordelen fraude'],{},{}
25,W_Valideren aanvraag,2012-02-14 10:36:23,2012-02-14 10:36:23,2012-02-14 10:40:13,10932.0,10932.0,3,3,6,2,[0.05],1.0,230,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
27,W_Beoordelen fraude,2012-02-14 10:37:44,2012-02-14 10:37:44,2012-02-14 10:40:33,10809.0,10809.0,5,5,6,2,[0.17],1.0,169,['W_Beoordelen fraude'],{},{}
21,W_Valideren aanvraag,2012-02-14 10:35:13,2012-02-14 10:35:13,2012-02-14 10:40:45,11179.0,11179.0,3,3,6,1,[0.05],1.0,332,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
26,W_Afhandelen leads,2012-02-14 10:39:25,2012-02-14 10:39:25,2012-02-14 10:41:56,10910.0,10910.0,6,6,5,2,[0.08],1.0,151,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
24,W_Valideren aanvraag,2012-02-14 10:37:44,2012-02-14 10:37:44,2012-02-14 10:42:07,11259.0,11259.0,4,5,4,3,[0.2],1.0,263,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
28,W_Afhandelen leads,2012-02-14 10:39:07,2012-02-14 10:39:07,2012-02-14 10:43:05,11079.0,11079.0,6,6,4,1,[0.25],1.0,238,['W_Afhandelen leads'],{},{}
27,W_Afhandelen leads,2012-02-14 10:40:33,2012-02-14 10:40:33,2012-02-14 10:43:05,10138.0,10138.0,6,6,4,3,[0.25],1.0,152,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
27,W_Completeren aanvraag,2012-02-14 10:43:05,2012-02-14 10:43:05,2012-02-14 10:45:31,10931.0,10931.0,4,4,4,3,[0.05],1.0,146,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
28,W_Completeren aanvraag,2012-02-14 10:43:05,2012-02-14 10:43:05,2012-02-14 10:45:38,11009.0,11009.0,4,4,4,3,[0.05],1.0,153,"['W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
28,W_Nabellen offertes,2012-02-14 10:45:38,2012-02-14 10:45:38,2012-02-14 10:47:48,10228.0,10228.0,4,4,4,2,[0.03],1.0,130,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
25,W_Nabellen incomplete dossiers,2012-02-14 10:40:13,2012-02-14 10:40:13,2012-02-14 10:48:23,11300.0,11300.0,6,6,4,1,[0.25],1.0,490,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
28,W_Valideren aanvraag,2012-02-14 10:47:48,2012-02-14 10:47:48,2012-02-14 10:51:18,11003.0,11003.0,4,4,4,1,[0.03],1.0,210,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
27,W_Nabellen offertes,2012-02-14 10:45:31,2012-02-14 10:45:31,2012-02-14 10:52:11,10629.0,10629.0,4,4,3,1,[0.25],1.0,400,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
25,W_Valideren aanvraag,2012-02-14 10:48:23,2012-02-14 10:48:23,2012-02-14 10:53:59,10912.0,10912.0,4,4,3,2,[0.05],1.0,336,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
29,W_Completeren aanvraag,2012-02-14 10:42:43,2012-02-14 10:42:43,2012-02-14 10:54:16,10609.0,10609.0,4,4,2,1,[0.33],1.0,693,['W_Completeren aanvraag'],{},{}
27,W_Valideren aanvraag,2012-02-14 10:52:11,2012-02-14 10:52:11,2012-02-14 10:56:19,10914.0,10914.0,3,3,2,2,[0.05],1.0,248,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
29,W_Nabellen offertes,2012-02-14 10:54:16,2012-02-14 10:54:16,2012-02-14 10:57:40,11300.0,11300.0,2,2,2,1,[0.08],1.0,204,"['W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
27,W_Nabellen incomplete dossiers,2012-02-14 10:56:19,2012-02-14 10:56:19,2012-02-14 10:58:24,11009.0,11009.0,2,2,2,1,[0.03],1.0,125,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
29,W_Valideren aanvraag,2012-02-14 10:57:40,2012-02-14 10:57:40,2012-02-14 11:01:28,10863.0,10863.0,2,2,2,1,[0.05],1.0,228,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
27,W_Valideren aanvraag,2012-02-14 10:58:24,2012-02-14 10:58:24,2012-02-14 11:02:57,10909.0,10909.0,2,2,2,2,[0.05],1.0,273,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
29,W_Nabellen incomplete dossiers,2012-02-14 11:01:28,2012-02-14 11:01:28,2012-02-14 11:03:31,10933.0,10933.0,2,2,2,1,[0.05],1.0,123,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
27,W_Nabellen incomplete dossiers,2012-02-14 11:02:57,2012-02-14 11:02:57,2012-02-14 11:05:10,10809.0,10809.0,2,2,2,2,[0.08],1.0,133,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
29,W_Valideren aanvraag,2012-02-14 11:03:31,2012-02-14 11:03:31,2012-02-14 11:07:54,11189.0,11189.0,2,2,2,1,[0.03],1.0,263,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
29,W_Nabellen incomplete dossiers,2012-02-14 11:07:54,2012-02-14 11:07:54,2012-02-14 11:09:56,10913.0,10913.0,2,2,2,1,[0.03],1.0,122,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
27,W_Valideren aanvraag,2012-02-14 11:05:10,2012-02-14 11:05:10,2012-02-14 11:11:07,11259.0,11259.0,2,2,2,2,[0.2],1.0,357,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
27,W_Nabellen incomplete dossiers,2012-02-14 11:11:07,2012-02-14 11:11:07,2012-02-14 11:14:43,11269.0,11269.0,2,2,2,1,[1.0],1.0,216,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
29,W_Valideren aanvraag,2012-02-14 11:09:56,2012-02-14 11:09:56,2012-02-14 11:14:52,10629.0,10629.0,2,2,2,2,[0.08],1.0,296,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
29,W_Nabellen incomplete dossiers,2012-02-14 11:14:52,2012-02-14 11:14:52,2012-02-14 11:18:16,11289.0,11289.0,2,2,3,1,[0.17],1.0,204,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
27,W_Valideren aanvraag,2012-02-14 11:14:43,2012-02-14 11:14:43,2012-02-14 11:18:41,10138.0,10138.0,2,2,4,2,[0.17],1.0,238,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
30,W_Beoordelen fraude,2012-02-14 11:16:31,2012-02-14 11:16:31,2012-02-14 11:19:21,11304.0,11304.0,3,3,3,1,[0.03],1.0,170,['W_Beoordelen fraude'],{},{}
31,W_Completeren aanvraag,2012-02-14 11:18:23,2012-02-14 11:18:23,2012-02-14 11:21:10,10228.0,10228.0,4,4,3,1,[0.08],1.0,167,['W_Completeren aanvraag'],{},{}
30,W_Afhandelen leads,2012-02-14 11:19:21,2012-02-14 11:19:21,2012-02-14 11:21:53,11079.0,11079.0,3,3,3,1,[0.08],1.0,152,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
29,W_Valideren aanvraag,2012-02-14 11:18:16,2012-02-14 11:18:16,2012-02-14 11:23:26,NOT_SET,NOT_SET,3,3,3,2,[0.05],1.0,310,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
31,W_Nabellen offertes,2012-02-14 11:21:10,2012-02-14 11:21:10,2012-02-14 11:23:33,11000.0,11000.0,3,3,3,1,[0.05],1.0,143,"['W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
30,W_Completeren aanvraag,2012-02-14 11:21:53,2012-02-14 11:21:53,2012-02-14 11:24:17,10863.0,10863.0,3,3,3,1,[0.08],1.0,144,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
29,W_Nabellen incomplete dossiers,2012-02-14 11:23:26,2012-02-14 11:23:26,2012-02-14 11:25:49,11079.0,11079.0,3,3,3,1,[0.08],1.0,143,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
30,W_Completeren aanvraag,2012-02-14 11:24:17,2012-02-14 11:24:17,2012-02-14 11:26:32,11203.0,11203.0,3,3,3,1,[0.03],1.0,135,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
31,W_Valideren aanvraag,2012-02-14 11:23:33,2012-02-14 11:23:33,2012-02-14 11:28:11,10779.0,10779.0,3,3,3,1,[1.0],1.0,278,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
30,W_Nabellen offertes,2012-02-14 11:26:32,2012-02-14 11:26:32,2012-02-14 11:28:33,11201.0,11201.0,3,3,2,1,[0.03],1.0,121,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
29,W_Valideren aanvraag,2012-02-14 11:25:49,2012-02-14 11:25:49,2012-02-14 11:30:56,11339.0,11339.0,3,3,3,2,[0.08],1.0,307,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
29,W_Nabellen incomplete dossiers,2012-02-14 11:30:56,2012-02-14 11:30:56,2012-02-14 11:33:55,11079.0,11079.0,3,3,3,1,[0.17],1.0,179,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
32,W_Completeren aanvraag,2012-02-14 11:28:56,2012-02-14 11:28:56,2012-02-14 11:35:16,10935.0,10935.0,3,3,3,1,[1.0],1.0,380,['W_Completeren aanvraag'],{},{}
30,W_Valideren aanvraag,2012-02-14 11:28:33,2012-02-14 11:28:33,2012-02-14 11:35:51,10125.0,10125.0,2,2,3,2,[0.17],1.0,438,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
32,W_Nabellen offertes,2012-02-14 11:35:16,2012-02-14 11:35:16,2012-02-14 11:38:13,10914.0,10914.0,3,3,2,1,[0.05],1.0,177,"['W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
29,W_Valideren aanvraag,2012-02-14 11:33:55,2012-02-14 11:33:55,2012-02-14 11:39:17,10982.0,10982.0,3,3,2,2,[0.03],1.0,322,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
32,W_Valideren aanvraag,2012-02-14 11:38:13,2012-02-14 11:38:13,2012-02-14 11:41:51,11203.0,11203.0,2,2,3,2,[0.05],1.0,218,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
29,W_Nabellen incomplete dossiers,2012-02-14 11:39:17,2012-02-14 11:39:17,2012-02-14 11:41:51,11179.0,11179.0,2,2,2,1,[0.05],1.0,154,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
33,W_Beoordelen fraude,2012-02-14 11:40:43,2012-02-14 11:40:43,2012-02-14 11:43:33,10809.0,10809.0,3,3,3,1,[0.08],1.0,170,['W_Beoordelen fraude'],{},{}
34,W_Completeren aanvraag,2012-02-14 11:42:41,2012-02-14 11:42:41,2012-02-14 11:45:27,10972.0,10972.0,3,3,3,1,[0.17],1.0,166,['W_Completeren aanvraag'],{},{}
33,W_Afhandelen leads,2012-02-14 11:43:33,2012-02-14 11:43:33,2012-02-14 11:46:03,10889.0,10889.0,3,3,3,1,[0.05],1.0,150,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
29,W_Valideren aanvraag,2012-02-14 11:41:51,2012-02-14 11:41:51,2012-02-14 11:47:29,11201.0,11201.0,2,2,3,1,[0.03],1.0,338,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
33,W_Completeren aanvraag,2012-02-14 11:46:03,2012-02-14 11:46:03,2012-02-14 11:48:26,11179.0,11179.0,3,3,2,1,[0.05],1.0,143,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
34,W_Nabellen offertes,2012-02-14 11:45:27,2012-02-14 11:45:27,2012-02-14 11:48:57,10899.0,10899.0,3,3,2,1,[0.2],1.0,210,"['W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
34,W_Valideren aanvraag,2012-02-14 11:48:57,2012-02-14 11:48:57,2012-02-14 11:52:48,10982.0,10982.0,2,2,3,1,[0.03],1.0,231,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
33,W_Nabellen offertes,2012-02-14 11:48:26,2012-02-14 11:48:26,2012-02-14 11:54:32,11269.0,11269.0,2,2,2,2,[1.0],1.0,366,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
35,W_Completeren aanvraag,2012-02-14 11:52:38,2012-02-14 11:52:38,2012-02-14 11:55:24,11019.0,11019.0,3,3,2,1,[0.05],1.0,166,['W_Completeren aanvraag'],{},{}
35,W_Nabellen offertes,2012-02-14 11:55:24,2012-02-14 11:55:24,2012-02-14 11:57:47,11201.0,11201.0,2,2,2,1,[0.03],1.0,143,"['W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
33,W_Valideren aanvraag,2012-02-14 11:54:32,2012-02-14 11:54:32,2012-02-14 11:58:35,10972.0,10972.0,2,2,2,1,[0.08],1.0,243,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
33,W_Nabellen incomplete dossiers,2012-02-14 11:58:35,2012-02-14 11:58:35,2012-02-14 12:00:45,11180.0,11180.0,2,2,2,1,[0.03],1.0,130,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
36,W_Beoordelen fraude,2012-02-14 12:00:50,2012-02-14 12:00:50,2012-02-14 12:03:36,10188.0,10188.0,3,3,3,1,[1.0],1.0,166,['W_Beoordelen fraude'],{},{}
33,W_Valideren aanvraag,2012-02-14 12:00:45,2012-02-14 12:00:45,2012-02-14 12:04:59,10881.0,10881.0,2,2,3,2,[0.03],1.0,254,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
36,W_Afhandelen leads,2012-02-14 12:03:36,2012-02-14 12:03:36,2012-02-14 12:05:59,11299.0,11299.0,3,3,3,1,[0.05],1.0,143,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
33,W_Nabellen incomplete dossiers,2012-02-14 12:04:59,2012-02-14 12:04:59,2012-02-14 12:07:12,10809.0,10809.0,3,3,3,1,[0.08],1.0,133,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
35,W_Valideren aanvraag,2012-02-14 11:57:47,2012-02-14 11:57:47,2012-02-14 12:07:27,10899.0,10899.0,2,2,3,2,[0.2],1.0,580,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
36,W_Completeren aanvraag,2012-02-14 12:05:59,2012-02-14 12:05:59,2012-02-14 12:08:21,11169.0,11169.0,3,3,2,1,[0.03],1.0,142,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
36,W_Completeren aanvraag,2012-02-14 12:08:21,2012-02-14 12:08:21,2012-02-14 12:10:37,11169.0,11169.0,2,2,2,1,[0.03],1.0,136,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
33,W_Valideren aanvraag,2012-02-14 12:07:12,2012-02-14 12:07:12,2012-02-14 12:11:53,10124.0,10124.0,3,3,2,2,[0.4],1.0,281,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
36,W_Nabellen offertes,2012-02-14 12:10:37,2012-02-14 12:10:37,2012-02-14 12:12:40,10931.0,10931.0,2,2,1,1,[0.03],1.0,123,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
36,W_Valideren aanvraag,2012-02-14 12:12:40,2012-02-14 12:12:40,2012-02-14 12:20:27,11049.0,11049.0,1,1,3,1,[0.2],1.0,467,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
37,W_Completeren aanvraag,2012-02-14 12:18:06,2012-02-14 12:18:06,2012-02-14 12:20:52,11009.0,11009.0,2,2,3,1,[0.03],1.0,166,['W_Completeren aanvraag'],{},{}
38,W_Completeren aanvraag,2012-02-14 12:18:22,2012-02-14 12:18:22,2012-02-14 12:21:07,11002.0,11002.0,3,3,3,2,[0.05],1.0,165,['W_Completeren aanvraag'],{},{}
36,W_Nabellen incomplete dossiers,2012-02-14 12:20:27,2012-02-14 12:20:27,2012-02-14 12:22:56,11122.0,11122.0,3,3,3,1,[0.08],1.0,149,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
37,W_Completeren aanvraag,2012-02-14 12:20:52,2012-02-14 12:20:52,2012-02-14 12:23:20,11119.0,11119.0,3,3,3,2,[0.08],1.0,148,"['W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
38,W_Completeren aanvraag,2012-02-14 12:21:07,2012-02-14 12:21:07,2012-02-14 12:23:34,10889.0,10889.0,3,3,3,2,[0.08],1.0,147,"['W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
37,W_Nabellen offertes,2012-02-14 12:23:20,2012-02-14 12:23:20,2012-02-14 12:25:30,10609.0,10609.0,3,3,4,1,[0.17],1.0,130,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
39,W_Beoordelen fraude,2012-02-14 12:23:37,2012-02-14 12:23:37,2012-02-14 12:26:23,10779.0,10779.0,4,4,4,1,[1.0],1.0,166,['W_Beoordelen fraude'],{},{}
36,W_Valideren aanvraag,2012-02-14 12:22:56,2012-02-14 12:22:56,2012-02-14 12:27:52,10138.0,10138.0,3,3,5,1,[0.08],1.0,296,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
39,W_Afhandelen leads,2012-02-14 12:26:23,2012-02-14 12:26:23,2012-02-14 12:28:48,11259.0,11259.0,4,4,4,1,[0.2],1.0,145,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
37,W_Valideren aanvraag,2012-02-14 12:25:30,2012-02-14 12:25:30,2012-02-14 12:30:14,10935.0,10935.0,4,4,3,2,[1.0],1.0,284,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
40,W_Beoordelen fraude,2012-02-14 12:27:31,2012-02-14 12:27:31,2012-02-14 12:30:20,11339.0,11339.0,5,5,2,1,[0.25],1.0,169,['W_Beoordelen fraude'],{},{}
